MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2008,2008,16346,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2009,2009,16509,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2010,2010,16694,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2011,2011,16795,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2012,2012,16961,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2013,2013,17103,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2014,2014,17295,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2015,2015,17514,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2016,2016,17746,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2017,2017,18063,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031336,Surry Hills,A,Annual,2018,2018,18287,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2001,2001,14393,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2002,2002,17080,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2003,2003,19456,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2004,2004,20391,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2005,2005,21326,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2006,2006,22191,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2007,2007,22929,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2008,2008,23311,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2009,2009,24092,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2010,2010,24359,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2011,2011,25021,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2012,2012,25763,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2013,2013,26710,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2014,2014,27792,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2015,2015,28752,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2016,2016,29636,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2017,2017,31001,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031337,Sydney - Haymarket - The Rocks,A,Annual,2018,2018,31682,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2001,2001,11117,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2002,2002,12746,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2003,2003,14308,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2004,2004,15748,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2005,2005,16989,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2006,2006,17491,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2007,2007,18639,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2008,2008,19342,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2009,2009,20480,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2010,2010,21724,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2011,2011,22565,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2012,2012,24217,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2013,2013,25911,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2014,2014,28526,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2015,2015,32178,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2016,2016,35154,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2017,2017,37965,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,117031338,Waterloo - Beaconsfield,A,Annual,2018,2018,40251,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2001,2001,244830,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2002,2002,244818,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2003,2003,244816,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2004,2004,244809,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2005,2005,245664,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2006,2006,247692,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2007,2007,252164,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2008,2008,256749,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2009,2009,261423,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2010,2010,264827,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2011,2011,268144,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2012,2012,271192,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2013,2013,274954,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2014,2014,278411,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2015,2015,281419,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2016,2016,284380,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2017,2017,289775,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,118,Sydney - Eastern Suburbs,A,Annual,2018,2018,293052,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2001,2001,120374,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2002,2002,120428,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2003,2003,120564,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2004,2004,120721,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2005,2005,121068,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2006,2006,122346,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2007,2007,123935,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2008,2008,125613,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2009,2009,127448,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2010,2010,128821,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2011,2011,130352,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2012,2012,131362,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2013,2013,132501,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2014,2014,133604,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2015,2015,134520,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2016,2016,135468,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2017,2017,137636,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2018,2018,138797,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2001,2001,17670,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2002,2002,17570,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2003,2003,17470,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2004,2004,17466,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2005,2005,17508,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2006,2006,17737,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2007,2007,18160,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2008,2008,18733,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2009,2009,19095,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2010,2010,19348,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2011,2011,19552,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2012,2012,19566,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2013,2013,19587,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2014,2014,19601,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2015,2015,19622,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2016,2016,19659,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2017,2017,19974,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011339,Bondi - Tamarama - Bronte,A,Annual,2018,2018,20148,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2001,2001,19631,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2002,2002,19708,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2003,2003,19701,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2004,2004,19715,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2005,2005,19866,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2006,2006,20150,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2007,2007,20337,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2008,2008,20567,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2009,2009,20755,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2010,2010,20942,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2011,2011,21066,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2012,2012,21362,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2013,2013,21735,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2014,2014,22072,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2015,2015,22391,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2016,2016,22771,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2017,2017,23292,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011340,Bondi Beach - North Bondi,A,Annual,2018,2018,23669,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2001,2001,15239,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2002,2002,15245,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2003,2003,15314,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2004,2004,15452,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2005,2005,15619,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2006,2006,15860,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2007,2007,16089,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2008,2008,16348,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2009,2009,16512,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2010,2010,16693,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2011,2011,16966,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2012,2012,17195,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2013,2013,17478,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2014,2014,17724,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2015,2015,17894,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2016,2016,18061,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2017,2017,18514,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011341,Bondi Junction - Waverly,A,Annual,2018,2018,18614,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2001,2001,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2002,2002,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2003,2003,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2004,2004,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2005,2005,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,118011342,Centennial Park,A,Annual,2006,2006,0,,
