longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source
145,-37.8,2020,4,7,2020-04-07,16.3,25,11.5,25,31.6 m,0.9,26,2.4,26,1.6,26,1.7,26,2.2,26,1.3,25,1.6,26,1.3,25,1.9,26,2024-10-19,1024.3,25,9.1,42,1,25,66.4,26,90.7,26,12.3,4.9,26,25
145,-37.8,2020,4,8,2020-04-08,18.5,25,11.4,25,31.6 m,1.9,26,2,26,2,26,1.6,26,2,26,1.6,25,2,26,1.6,25,1.9,26,2024-10-19,1024.7,25,10.8,42,0.9,25,70,26,100,26,14.9,4.1,26,25
145,-37.8,2020,4,9,2020-04-09,21.6,25,8,25,31.6 m,2.1,26,3.6,26,2.8,26,2.5,26,3.3,26,3.8,25,2.9,26,3.8,25,2.9,26,2024-10-19,1027.3,25,15.9,42,0,25,48.9,26,100,26,12.6,8.3,26,25
145,-37.8,2020,4,10,2020-04-10,21.7,25,11.9,25,31.6 m,1.7,26,2.4,26,2.1,26,1.8,26,2.3,26,4.4,25,2,26,4.4,25,2.2,26,2024-10-19,1017.2,25,9,42,0.1,25,62,26,100,26,16.1,6.2,26,25
145,-37.8,2020,4,11,2020-04-11,15.6,25,12.6,25,31.6 m,0.6,26,3.3,26,1.9,26,2.2,26,2.9,26,3.3,25,2,26,3.3,25,2.2,26,2024-10-19,1006.3,25,11.4,42,0.7,25,59.8,26,72.7,26,10.6,6.3,26,25
145,-37.8,2020,4,12,2020-04-12,15,25,10.8,25,31.6 m,1.1,26,2.1,26,1.6,26,1.5,26,1.9,26,2.3,25,1.6,26,2.3,25,1.7,26,2024-10-19,1019.8,25,7.6,42,1.3,25,69.8,26,91.9,26,11.9,4,26,25
145,-37.8,2020,4,13,2020-04-13,18.5,25,11.3,25,31.6 m,1,26,3.9,26,2.4,26,2.4,26,3.3,26,2.2,25,2.5,26,2.2,25,2.7,26,2024-10-19,1021.7,25,14.1,42,0.1,25,51.7,26,82.2,26,11,8,26,25
145,-37.8,2020,4,14,2020-04-14,23,25,11.2,25,31.6 m,0.5,26,3.9,26,2.2,26,2.6,26,3.7,26,4.7,25,2.2,26,4.7,25,3.1,26,2024-10-19,1023.9,25,11.8,42,3.4,25,44.5,26,94,26,12.5,10.9,26,25
145,-37.8,2020,4,15,2020-04-15,23.5,25,14.2,25,31.6 m,0.4,26,4.1,26,2.2,26,2.9,26,4.1,26,3.7,25,2.2,26,3.7,25,3.3,26,2024-10-19,1020.9,25,11.3,42,0,25,42.8,26,76.6,26,12.4,12.7,26,25
145,-37.8,2020,4,16,2020-04-16,21.3,25,15.1,25,31.6 m,0.6,26,3.2,26,1.9,26,2.2,26,3.1,26,3.5,25,1.9,26,3.5,25,2.5,26,2024-10-19,1009.6,25,9.4,42,0.1,25,56.9,26,84,26,14.4,8.6,26,25
145,-37.8,2020,4,17,2020-04-17,18.5,25,10.2,25,31.6 m,0.6,26,2.9,26,1.7,26,2,26,2.7,26,2.3,25,1.7,26,2.3,25,2.4,26,2024-10-19,1014.8,25,10.3,42,0,25,54,26,92.5,26,11.5,7.2,26,25
145,-37.8,2020,4,18,2020-04-18,16.3,25,12.5,25,31.6 m,0.6,26,2.2,26,1.4,26,1.6,26,2.2,26,1.3,25,1.4,26,1.3,25,1.8,26,2024-10-19,1016,25,6.3,42,0,25,65.9,26,84.2,26,12.2,5.2,26,25
145,-37.8,2020,4,19,2020-04-19,18.9,25,10,25,31.6 m,0.9,26,3.1,26,2,26,2.1,26,2.8,26,1.9,25,2,26,1.9,25,2.5,26,2024-10-19,1016.1,25,11.9,42,0,25,53.6,26,95.3,26,11.7,7.3,26,25
145,-37.8,2020,4,20,2020-04-20,20.4,25,11.6,25,31.6 m,0.3,26,2.5,26,1.4,26,2.3,26,3.4,26,2.1,25,1.4,26,2.1,25,2.8,26,2024-10-19,1007.5,25,7.7,42,4.3,25,43.8,26,76.9,26,10.5,10.4,26,25
145,-37.8,2020,4,21,2020-04-21,19.4,25,7.8,25,31.6 m,0.6,26,2.6,26,1.6,26,2,26,2.7,26,2.2,25,1.6,26,2.2,25,2.5,26,2024-10-19,1016.6,25,9.8,42,0.1,25,49.3,26,100,26,11.1,7.7,26,25
145,-37.8,2020,4,22,2020-04-22,18.3,25,11.8,25,31.6 m,0.6,26,2.6,26,1.6,26,1.9,26,2.6,26,2.1,25,1.6,26,2.1,25,2.2,26,2024-10-19,1020.2,25,9.3,42,0,25,58,26,88.2,26,12.2,6.8,26,25
145,-37.8,2020,4,23,2020-04-23,19.6,25,8.7,25,31.6 m,0.6,26,2.6,26,1.6,26,1.9,26,2.6,26,2.9,25,1.6,26,2.9,25,2.4,26,2024-10-19,1018.4,25,9.9,42,0,25,51.8,26,100,26,11.8,7.4,26,25
145,-37.8,2020,4,24,2020-04-24,22.2,25,14,25,31.6 m,0.8,26,3.9,26,2.3,26,2.4,26,3.3,26,3.5,25,2.3,26,3.5,25,2.9,26,2024-10-19,1018.2,25,12.6,42,0.4,25,52.3,26,87.6,26,14,9.6,26,25
145,-37.8,2020,4,25,2020-04-25,21.5,25,10,25,31.6 m,0.8,26,2.8,26,1.8,26,2,26,2.7,26,1.7,25,1.8,26,1.7,25,2.6,26,2024-10-19,1019,25,10.6,42,0,25,52.3,26,100,26,13.4,8.1,26,25
145,-37.8,2020,4,26,2020-04-26,17.5,25,15,25,31.6 m,1.7,26,2,26,1.8,26,1.3,26,1.6,26,1.9,25,1.8,26,1.9,25,1.5,26,2024-10-19,1012.8,25,7,42,14.2,25,80.5,26,94.5,26,16.1,3.1,26,25
145,-37.8,2020,4,27,2020-04-27,17.9,25,7.4,25,31.6 m,0.8,26,3.1,26,1.9,26,1.9,26,2.7,26,2.2,25,1.9,26,2.2,25,2.5,26,2024-10-19,1024.9,25,12.7,42,0.8,25,49.8,26,99.1,26,10.2,7.1,26,25
145,-37.8,2020,4,28,2020-04-28,19.1,25,6.7,25,31.6 m,0.6,26,2.5,26,1.6,26,1.9,26,2.7,26,1.4,25,1.6,26,1.4,25,2.5,26,2024-10-19,1019.9,25,10.4,42,0,25,48,26,100,26,10.6,7.6,26,25
145,-37.8,2020,4,29,2020-04-29,19.7,25,11.5,25,31.6 m,1,26,1,26,1,26,0.9,26,1.1,26,3.4,25,0.9,26,3.4,25,1.5,26,2024-10-19,1005.6,25,3.7,42,3.7,25,73.2,26,100,26,16.8,3.4,26,25
145,-37.8,2020,4,30,2020-04-30,15.3,25,8.6,25,31.6 m,0.5,26,1.5,26,1,26,1.4,26,2,26,1.8,25,1,26,1.8,25,1.8,26,2024-10-19,1006.6,25,6.2,42,29.1,25,59.9,26,93.1,26,10.4,5.2,26,25
145,-37.8,2020,5,1,2020-05-01,12.8,25,7.4,25,31.6 m,0.5,26,1.2,26,0.9,26,1.4,26,1.9,26,2,25,0.8,26,2,25,1.4,26,2024-10-19,1001,25,6.1,42,12.8,25,60.2,26,86.5,26,8.9,4.6,26,25
145,-37.8,2020,5,2,2020-05-02,13.8,25,8.3,25,31.6 m,0.6,26,1.4,26,1,26,1.3,26,1.7,26,2.2,25,1,26,2.2,25,1.3,26,2024-10-19,1005.4,25,7.1,42,0.8,25,65.3,26,94.1,26,10.3,4.1,26,25
145,-37.8,2020,5,3,2020-05-03,14.7,25,9.3,25,31.6 m,0.5,26,2,26,1.3,26,1.5,26,2.1,26,1.3,25,1.3,26,1.3,25,1.5,26,2024-10-19,1023.1,25,8.9,42,1.6,25,60.4,26,86.3,26,10.1,5.2,26,25
145,-37.8,2020,5,4,2020-05-04,14.4,25,9.3,25,31.6 m,1.2,26,1.5,26,1.3,26,1,26,1.3,26,1.2,25,1.3,26,1.2,25,1.2,26,2024-10-19,1029.5,25,6.7,42,2.1,25,73.8,26,100,26,12.1,3,26,25
145,-37.8,2020,5,5,2020-05-05,19.3,25,7.1,25,31.6 m,1.3,26,2.3,26,1.8,26,1.6,26,2.2,26,2.7,25,1.8,26,2.7,25,1.9,26,2024-10-19,1030.5,25,11.8,42,0.3,25,54.5,26,100,26,12.2,6.3,26,25
145,-37.8,2020,5,6,2020-05-06,19.8,25,10,25,31.6 m,0.5,26,2.6,26,1.5,26,1.9,26,2.7,26,2.8,25,1.6,26,2.8,25,2,26,2024-10-19,1026,25,10.1,42,0,25,50.7,26,95.3,26,11.7,8.1,26,25
145,-37.8,2020,5,7,2020-05-07,21.3,25,14.1,25,31.6 m,0.2,26,2.3,26,1.2,26,2.3,26,3.5,26,3.8,25,1.2,26,3.8,25,2.4,26,2024-10-19,1014.9,25,6.8,42,0,25,44.6,26,70.3,26,11.3,11.4,26,25
145,-37.8,2020,5,8,2020-05-08,19.4,25,12.4,25,31.6 m,0.5,26,2.9,26,1.7,26,1.9,26,2.8,26,2,25,1.7,26,2,25,2,26,2024-10-19,1013.4,25,10.7,42,0,25,52.9,26,82.7,26,11.9,8.3,26,25
145,-37.8,2020,5,9,2020-05-09,13.9,25,12.7,25,31.6 m,0.6,26,1.3,26,1,26,1.2,26,1.6,26,4.9,25,0.9,26,4.9,25,1.2,26,2024-10-19,1006.9,25,4,42,0.4,25,76.2,26,82.4,26,12.1,3.5,26,25
145,-37.8,2020,5,10,2020-05-10,14.4,25,6.3,25,31.6 m,0.4,26,1.8,26,1.1,26,1.6,26,2.3,26,2.3,25,1.1,26,2.3,25,1.7,26,2024-10-19,1023,25,8.7,42,5.2,25,50,26,85.9,26,8.2,6.2,26,25
145,-37.8,2020,5,11,2020-05-11,16.9,25,6.8,25,31.6 m,0.6,26,1.5,26,1,26,1.4,26,2.1,26,2.1,25,1,26,2.1,25,1.7,26,2024-10-19,1028.6,25,7.6,42,2.7,25,54,26,100,26,10.4,6,26,25
145,-37.8,2020,5,12,2020-05-12,14.9,25,9.9,25,31.6 m,0.5,26,1.8,26,1.2,26,1.5,26,2.2,26,1.2,25,1.2,26,1.2,25,1.6,26,2024-10-19,1023.9,25,8.6,42,0.1,25,59.1,26,82,26,10,5.6,26,25
145,-37.8,2020,5,13,2020-05-13,14.5,25,10,25,31.6 m,0.8,26,1.6,26,1.2,26,1.1,26,1.5,26,1.5,25,1.2,26,1.5,25,1.3,26,2024-10-19,1025,25,9,42,1.3,25,71.5,26,96.2,26,11.8,3.5,26,25
145,-37.8,2020,5,14,2020-05-14,14.8,25,5.8,25,31.6 m,0.6,26,1.9,26,1.3,26,1.3,26,1.9,26,1.3,25,1.3,26,1.3,25,1.6,26,2024-10-19,1030.4,25,10,42,2.8,25,55.3,26,100,26,9.3,5.2,26,25
145,-37.8,2020,5,15,2020-05-15,15.3,25,3.8,25,31.6 m,0.6,26,2.2,26,1.4,26,1.5,26,2.1,26,1.1,25,1.4,26,1.1,25,1.8,26,2024-10-19,1032,25,10.9,42,0,25,48.3,26,100,26,8.4,6,26,25
145,-37.8,2020,5,16,2020-05-16,17.9,25,3.5,25,31.6 m,0.7,26,2.1,26,1.4,26,1.5,26,2.2,26,3,25,1.4,26,3,25,1.9,26,2024-10-19,1031.1,25,10.8,42,0,25,47.3,26,100,26,9.7,6.6,26,25
145,-37.8,2020,5,17,2020-05-17,18.1,25,4.3,25,31.6 m,0.6,26,2.2,26,1.4,26,1.6,26,2.4,26,1.3,25,1.4,26,1.3,25,2,26,2024-10-19,1032.9,25,10.7,42,0,25,45.3,26,100,26,9.4,7.3,26,25
145,-37.8,2020,5,18,2020-05-18,19.1,25,3.8,25,31.6 m,0.6,26,2.2,26,1.4,26,1.6,26,2.4,26,1.4,25,1.4,26,1.4,25,2,26,2024-10-19,1031.4,25,10.6,42,0,25,45.3,26,100,26,10,7.3,26,25
145,-37.8,2020,5,19,2020-05-19,17.5,25,7.8,25,31.6 m,0.5,26,1,26,0.8,26,1.4,26,2.1,26,2.2,25,0.7,26,2.2,25,1.7,26,2024-10-19,1024.5,25,5.5,42,0,25,54,26,100,26,10.8,6.3,26,25
145,-37.8,2020,5,20,2020-05-20,15.5,25,10,25,31.6 m,0.6,26,1.4,26,1,26,1.2,26,1.6,26,2.1,25,1,26,2.1,25,1.4,26,2024-10-19,1013.1,25,7.9,42,17.8,25,66.5,26,95.3,26,11.7,4.4,26,25
145,-37.8,2020,5,21,2020-05-21,13.6,25,9.2,25,31.6 m,0.9,26,1.1,26,1,26,0.9,26,1.1,26,1.9,25,1,26,1.9,25,1.1,26,2024-10-19,1016.8,25,6,42,14.3,25,75.8,26,100,26,11.8,2.7,26,25
145,-37.8,2020,5,22,2020-05-22,13.3,25,8.7,25,31.6 m,0.7,26,1.2,26,0.9,26,1,26,1.4,26,1.7,25,0.9,26,1.7,25,1.3,26,2024-10-19,1021.5,25,8,42,10.7,25,69.4,26,94.3,26,10.6,3.6,26,25
145,-37.8,2020,5,23,2020-05-23,13.4,25,8.8,25,31.6 m,1.1,26,1.1,26,1.1,26,0.7,26,0.9,26,0.6,25,1.1,26,0.6,25,1,26,2024-10-19,1018.5,25,5.6,42,0.2,25,79.4,26,100,26,12.2,2,26,25
145,-37.8,2020,5,24,2020-05-24,13.7,25,10.2,25,31.6 m,0.5,26,1.5,26,1,26,1.3,26,1.9,26,1.2,25,1,26,1.2,25,1.4,26,2024-10-19,1021.8,25,8.1,42,2.3,25,64.5,26,81.2,26,10.1,4.7,26,25
145,-37.8,2020,5,25,2020-05-25,15.5,25,4.7,25,31.6 m,1.1,26,1.3,26,1.2,26,1,26,1.3,26,1.3,25,1.2,26,1.3,25,1.5,26,2024-10-19,1025.8,25,10,42,0.4,25,60.8,26,100,26,10.7,4.1,26,25
145,-37.8,2020,5,26,2020-05-26,18.3,25,3.4,25,31.6 m,0.5,26,1.8,26,1.1,26,1.6,26,2.4,26,1.4,25,1.1,26,1.4,25,2,26,2024-10-19,1026.3,25,9.4,42,0.1,25,42.8,26,100,26,9,7.6,26,25
145,-37.8,2020,5,27,2020-05-27,16.6,25,5.4,25,31.6 m,0.7,26,1.2,26,0.9,26,1.1,26,1.6,26,1.9,25,0.9,26,1.9,25,1.6,26,2024-10-19,1021,25,8.1,42,0,25,56.7,26,100,26,10.7,5.1,26,25
145,-37.8,2020,5,28,2020-05-28,17.6,25,10.5,25,31.6 m,0.4,26,1.4,26,0.9,26,1.4,26,2.2,26,1.6,25,0.9,26,1.6,25,1.7,26,2024-10-19,1022,25,7,42,0,25,56.2,26,89.1,26,11.3,6.7,26,25
145,-37.8,2020,5,29,2020-05-29,17,25,6.5,25,31.6 m,0.7,26,1.5,26,1.1,26,1.2,26,1.7,26,1.5,25,1.1,26,1.5,25,1.6,26,2024-10-19,1027.1,25,9.2,42,0,25,57.3,26,100,26,11.1,5.3,26,25
145,-37.8,2020,5,30,2020-05-30,16.9,25,8,25,31.6 m,0.6,26,1.8,26,1.2,26,1.3,26,1.9,26,2.7,25,1.2,26,2.7,25,1.7,26,2024-10-19,1023.4,25,9.4,42,0,25,55.6,26,99.8,26,10.7,6,26,25
145,-37.8,2020,5,31,2020-05-31,17.3,25,12,25,31.6 m,0.4,26,2,26,1.2,26,1.6,26,2.4,26,2.2,25,1.1,26,2.2,25,1.9,26,2024-10-19,1012.9,25,8.8,42,0,25,54.2,26,76.3,26,10.7,7.4,26,25
145,-37.8,2020,6,1,2020-06-01,10.9,25,9,25,31.6 m,0.7,26,0.8,26,0.7,26,0.8,26,1.1,26,1.6,25,0.7,26,1.6,25,0.9,26,2024-10-19,1004.6,25,3.9,42,4.9,25,79.8,26,90.7,26,10.4,2.2,26,25
145,-37.8,2020,6,2,2020-06-02,15.2,25,8.2,25,31.6 m,0.5,26,0.8,26,0.7,26,1.1,26,1.6,26,1.4,25,0.7,26,1.4,25,1.3,26,2024-10-19,1019.3,25,5.7,42,11.7,25,62,26,98.5,26,10.7,4.7,26,25
145,-37.8,2020,6,3,2020-06-03,13.9,25,9.7,25,31.6 m,0.6,26,1.1,26,0.8,26,1,26,1.5,26,1.6,25,0.8,26,1.6,25,1.1,26,2024-10-19,1028.8,25,7.4,42,0.5,25,68.7,26,90.6,26,10.9,3.9,26,25
145,-37.8,2020,6,4,2020-06-04,14.1,25,9.1,25,31.6 m,0.5,26,1.7,26,1.1,26,1.2,26,1.8,26,1.6,25,1.1,26,1.6,25,1.3,26,2024-10-19,1034.9,25,9.3,42,0,25,60.9,26,84.8,26,9.8,5,26,25
145,-37.8,2020,6,5,2020-06-05,14.7,25,2.7,25,31.6 m,0.6,26,1.4,26,1,26,1.1,26,1.7,26,0.8,25,1,26,0.8,25,1.4,26,2024-10-19,1031.1,25,9.4,42,0,25,51.4,26,100,26,8.6,5.1,26,25
145,-37.8,2020,6,6,2020-06-06,13.4,25,5.4,25,31.6 m,0.5,26,0.7,26,0.6,26,1,26,1.4,26,1,25,0.6,26,1,25,1.2,26,2024-10-19,1026.8,25,5.7,42,0,25,60.5,26,100,26,9.3,4.2,26,25
145,-37.8,2020,6,7,2020-06-07,11.9,25,7.6,25,31.6 m,0.6,26,0.8,26,0.7,26,0.9,26,1.3,26,0.8,25,0.7,26,0.8,25,1.1,26,2024-10-19,1027,25,6.9,42,0,25,68.9,26,92,26,9.6,3.4,26,25
145,-37.8,2020,6,8,2020-06-08,12.8,25,4,25,31.6 m,0.7,26,1,26,0.9,26,0.9,26,1.2,26,1.1,25,0.8,26,1.1,25,1.1,26,2024-10-19,1031.9,25,8.4,42,0,25,61.6,26,100,26,9.1,3.7,26,25
145,-37.8,2020,6,9,2020-06-09,14.9,25,0.9,25,31.6 m,0.6,26,1.4,26,1,26,1.2,26,1.8,26,1.8,25,1,26,1.8,25,1.5,26,2024-10-19,1033.7,25,9.3,42,0.1,25,46.1,26,100,26,7.8,5.7,26,25
145,-37.8,2020,6,10,2020-06-10,16.7,25,3.6,25,31.6 m,0.6,26,1.2,26,0.9,26,1.2,26,1.8,26,0.7,25,0.9,26,0.7,25,1.5,26,2024-10-19,1028.7,25,8.3,42,0,25,50,26,100,26,9.5,5.9,26,25
145,-37.8,2020,6,11,2020-06-11,16.4,25,3.4,25,31.6 m,0.5,26,1.4,26,1,26,1.3,26,2,26,1.4,25,1,26,1.4,25,1.6,26,2024-10-19,1026.5,25,8.9,42,0,25,47.2,26,100,26,8.8,6.3,26,25
145,-37.8,2020,6,12,2020-06-12,15.2,25,2.7,25,31.6 m,0.6,26,1.4,26,1,26,1.1,26,1.7,26,1.3,25,1,26,1.3,25,1.4,26,2024-10-19,1025.7,25,9.1,42,0,25,50.4,26,100,26,8.7,5.4,26,25
145,-37.8,2020,6,13,2020-06-13,16.1,25,5.4,25,31.6 m,0.7,26,0.7,26,0.7,26,0.9,26,1.2,26,1.2,25,0.6,26,1.2,25,1.2,26,2024-10-19,1016.1,25,3.3,42,0,25,61.8,26,100,26,11.3,4.1,26,25
145,-37.8,2020,6,14,2020-06-14,14.9,25,10.1,25,31.6 m,0.4,26,1.5,26,1,26,1.3,26,2,26,2.3,25,0.9,26,2.3,25,1.4,26,2024-10-19,1013.7,25,8.3,42,6.2,25,59.1,26,80.9,26,10,5.7,26,25
145,-37.8,2020,6,15,2020-06-15,18.1,25,11,25,31.6 m,0.6,26,1.4,26,1,26,1.1,26,1.6,26,2.7,25,1,26,2.7,25,1.4,26,2024-10-19,1018.1,25,8.1,42,0.1,25,63.6,26,100,26,13.2,5.4,26,25
145,-37.8,2020,6,16,2020-06-16,17.6,25,12.5,25,31.6 m,0.4,26,1.3,26,0.8,26,1.4,26,2.1,26,1.2,25,0.8,26,1.2,25,1.5,26,2024-10-19,1019.9,25,6.7,42,0,25,60.7,26,84.2,26,12.2,6.4,26,25
145,-37.8,2020,6,17,2020-06-17,14.5,25,9.4,25,31.6 m,0.8,26,1.2,26,1,26,0.8,26,1.2,26,0.7,25,1,26,0.7,25,1.1,26,2024-10-19,1034.1,25,8.5,42,0.4,25,72.1,26,100,26,11.9,3.3,26,25
145,-37.8,2020,6,18,2020-06-18,16.8,25,3.2,25,31.6 m,0.5,26,1.5,26,1,26,1.3,26,2.1,26,1.3,25,1,26,1.3,25,1.6,26,2024-10-19,1035.5,25,9.1,42,0,25,45.5,26,100,26,8.7,6.7,26,25
145,-37.8,2020,6,19,2020-06-19,17.9,25,6.1,25,31.6 m,0.7,26,1.2,26,1,26,1.1,26,1.6,26,1.6,25,1,26,1.6,25,1.4,26,2024-10-19,1025.3,25,8.6,42,0,25,56.6,26,100,26,11.6,5.4,26,25
145,-37.8,2020,6,20,2020-06-20,16.7,25,12.2,25,31.6 m,0.6,26,1.5,26,1,26,1.1,26,1.6,26,2.1,25,1,26,2.1,25,1.3,26,2024-10-19,1016.4,25,8.4,42,1.4,25,67.9,26,90.8,26,12.9,4.8,26,25
145,-37.8,2020,6,21,2020-06-21,11.7,25,5.8,25,31.6 m,0.8,26,0.8,26,0.8,26,0.6,26,0.8,26,0.7,25,0.8,26,0.7,25,0.9,26,2024-10-19,1011.3,25,4.7,42,0,25,75,26,100,26,10.3,2.2,26,25
145,-37.8,2020,6,22,2020-06-22,12.8,25,7.7,25,31.6 m,0.5,26,0.6,26,0.6,26,0.9,26,1.3,26,1.1,25,0.6,26,1.1,25,1.1,26,2024-10-19,1010.8,25,5.7,42,0.6,25,67.7,26,95.2,26,10,3.6,26,25
145,-37.8,2020,6,23,2020-06-23,14.4,25,8.8,25,31.6 m,0.8,26,0.9,26,0.8,26,0.7,26,1,26,1.4,25,0.8,26,1.4,25,1,26,2024-10-19,1014,25,7.9,42,3.1,25,74.4,26,100,26,12.2,2.8,26,25
145,-37.8,2020,6,24,2020-06-24,15.3,25,9.9,25,31.6 m,0.9,26,0.9,26,0.9,26,0.7,26,0.8,26,1.4,25,0.9,26,1.4,25,0.9,26,2024-10-19,1019.3,25,8.1,42,0.4,25,78.3,26,100,26,13.6,2.3,26,25
145,-37.8,2020,6,25,2020-06-25,15.7,25,9.8,25,31.6 m,0.5,26,0.8,26,0.7,26,1.1,26,1.6,26,1.3,25,0.7,26,1.3,25,1.3,26,2024-10-19,1019.5,25,5.9,42,0,25,64,26,94.2,26,11.4,4.8,26,25
145,-37.8,2020,6,26,2020-06-26,13.7,25,6.2,25,31.6 m,0.6,26,1.1,26,0.9,26,1,26,1.4,26,1.1,25,0.8,26,1.1,25,1.2,26,2024-10-19,1026.4,25,8.2,42,1.2,25,61.3,26,100,26,9.6,4.3,26,25
145,-37.8,2020,6,27,2020-06-27,13.1,25,6.1,25,31.6 m,0.6,26,0.6,26,0.6,26,0.7,26,1,26,0.9,25,0.6,26,0.9,25,1,26,2024-10-19,1029.6,25,6.3,42,0,25,69,26,100,26,10.4,3,26,25
145,-37.8,2020,6,28,2020-06-28,12.6,25,1.1,25,31.6 m,0.6,26,1.3,26,1,26,1,26,1.6,26,1,25,1,26,1,25,1.3,26,2024-10-19,1030.2,25,9.3,42,0,25,50.8,26,100,26,7.4,4.6,26,25
145,-37.8,2020,6,29,2020-06-29,15.1,25,0.8,25,31.6 m,0.5,26,1.5,26,1,26,1.3,26,2,26,1.6,25,1,26,1.6,25,1.6,26,2024-10-19,1028.8,25,9.3,42,0,25,42.6,26,100,26,7.3,6.3,26,25
145,-37.8,2020,6,30,2020-06-30,15.1,25,2.3,25,31.6 m,0.6,26,0.9,26,0.7,26,1,26,1.6,26,1.4,25,0.7,26,1.4,25,1.4,26,2024-10-19,1020.4,25,7.5,42,0,25,52.5,26,100,26,9,4.9,26,25
145,-37.8,2020,7,1,2020-07-01,17.4,25,10.1,25,31.6 m,0.4,26,1.8,26,1.1,26,1.4,26,2.2,26,2.4,25,1.1,26,2.4,25,1.8,26,2024-10-19,1015.4,25,8.9,42,0,25,53.9,26,86.6,26,10.7,7,26,25
145,-37.8,2020,7,2,2020-07-02,14.6,25,9.5,25,31.6 m,0.4,26,1.2,26,0.8,26,1.3,26,2.1,26,1.5,25,0.8,26,1.5,25,1.5,26,2024-10-19,1012,25,6.9,42,0.9,25,56.6,26,79.2,26,9.4,5.9,26,25
145,-37.8,2020,7,3,2020-07-03,10.2,25,7.2,25,31.6 m,0.5,26,0.7,26,0.6,26,0.9,26,1.4,26,0.8,25,0.6,26,0.8,25,1,26,2024-10-19,1018,25,4.4,42,0,25,70,26,85.7,26,8.7,3.1,26,25
145,-37.8,2020,7,4,2020-07-04,14.3,25,5.8,25,31.6 m,0.6,26,0.6,26,0.6,26,1,26,1.4,26,0.6,25,0.6,26,0.6,25,1.2,26,2024-10-19,1023.9,25,5.8,42,9,25,61.4,26,100,26,10,4.2,26,25
145,-37.8,2020,7,5,2020-07-05,12.5,25,8.2,25,31.6 m,0.7,26,0.7,26,0.7,26,0.7,26,0.9,26,0.1,25,0.7,26,0.1,25,0.8,26,2024-10-19,1027,25,6.5,42,4.9,25,78,26,100,26,11.3,2.2,26,25
145,-37.8,2020,7,6,2020-07-06,13.1,25,7.3,25,31.6 m,0.7,26,0.7,26,0.7,26,0.7,26,1,26,0.9,25,0.7,26,0.9,25,0.9,26,2024-10-19,1031.7,25,6.4,42,1.2,25,73.7,26,100,26,11.1,2.6,26,25
145,-37.8,2020,7,7,2020-07-07,11.8,25,8.7,25,31.6 m,0.7,26,0.7,26,0.7,26,0.5,26,0.7,26,0.7,25,0.7,26,0.7,25,0.6,26,2024-10-19,1032.4,25,5,42,1.5,25,85.3,26,100,26,11.8,1.3,26,25
145,-37.8,2020,7,8,2020-07-08,15.3,25,3.7,25,31.6 m,0.8,26,1.3,26,1.1,26,1,26,1.4,26,1.3,25,1.1,26,1.3,25,1.4,26,2024-10-19,1030.5,25,9.4,42,0,25,57.6,26,100,26,10,4.4,26,25
145,-37.8,2020,7,9,2020-07-09,16.7,25,5.2,25,31.6 m,0.6,26,1.3,26,1,26,1.2,26,1.8,26,1.5,25,1,26,1.5,25,1.7,26,2024-10-19,1028.3,25,8.5,42,0,25,52.6,26,100,26,10,5.8,26,25
145,-37.8,2020,7,10,2020-07-10,16.4,25,6.3,25,31.6 m,0.6,26,1.3,26,0.9,26,1.2,26,1.8,26,1.3,25,0.9,26,1.3,25,1.6,26,2024-10-19,1024.6,25,8.2,42,0,25,55.3,26,100,26,10.3,5.5,26,25
145,-37.8,2020,7,11,2020-07-11,11.2,25,6.7,25,31.6 m,0.4,26,0.4,26,0.4,26,0.4,26,0.5,26,1,25,0.3,26,1,25,0.5,26,2024-10-19,1017.6,25,3.2,42,0,25,85,26,100,26,11.3,1,26,25
145,-37.8,2020,7,12,2020-07-12,13.8,25,8.7,25,31.6 m,0.7,26,0.8,26,0.7,26,0.9,26,1.2,26,0.8,25,0.7,26,0.8,25,1,26,2024-10-19,1018.8,25,6.7,42,6,25,72.9,26,100,26,11.5,3,26,25
145,-37.8,2020,7,13,2020-07-13,15.1,25,8.5,25,31.6 m,0.8,26,0.8,26,0.8,26,0.9,26,1.2,26,0.9,25,0.8,26,0.9,25,1.1,26,2024-10-19,1025.7,25,6.6,42,3.9,25,70.5,26,100,26,12.1,3.3,26,25
145,-37.8,2020,7,14,2020-07-14,13.9,25,7.6,25,31.6 m,0.7,26,0.9,26,0.8,26,0.9,26,1.2,26,1.4,25,0.8,26,1.4,25,1.1,26,2024-10-19,1029.4,25,7.3,42,1.1,25,69.3,26,100,26,11,3.3,26,25
